provider_id,state,hospital_type,hospital_ownership,emergency_services,meets_criteria_for_meaningful_use_of_ehrs,hospital_overall_rating,mortality_national_comparison,safety_of_care_national_comparison,readmission_national_comparison,patient_experience_national_comparison,effectiveness_of_care_national_comparison,timeliness_of_care_national_comparison,efficient_use_of_medical_imaging_national_comparison
150086,IN,Acute Care Hospitals,Government - Local,1,1,3,2.0,2.0,1.0,2.0,2.0,3.0,1.0
150088,IN,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,3.0,2.0,1.0,2.0,2.0,3.0
150089,IN,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,3.0,3.0,1.0,2.0,2.0,2.0
150090,IN,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,3.0,1.0,2.0,2.0,2.0,2.0
150091,IN,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,2.0,3.0,3.0,2.0,2.0,
150097,IN,Acute Care Hospitals,Government - Local,1,1,4,2.0,3.0,3.0,3.0,2.0,3.0,2.0
150100,IN,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,3.0,2.0,2.0,3.0,3.0
150101,IN,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,,2.0,3.0,2.0,3.0,
150102,IN,Acute Care Hospitals,Proprietary,1,1,3,2.0,,2.0,,2.0,3.0,2.0
150104,IN,Acute Care Hospitals,Government - Local,1,1,4,2.0,2.0,2.0,3.0,2.0,3.0,2.0
150109,IN,Acute Care Hospitals,Voluntary non-profit - Church,1,1,4,2.0,3.0,3.0,3.0,2.0,2.0,2.0
150112,IN,Acute Care Hospitals,Government - Local,1,1,4,2.0,3.0,3.0,2.0,2.0,3.0,2.0
150113,IN,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,3.0,2.0,2.0,3.0,2.0,3.0,2.0
150115,IN,Acute Care Hospitals,Voluntary non-profit - Church,1,1,5,2.0,2.0,3.0,3.0,2.0,3.0,2.0
150125,IN,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,3.0,3.0,2.0,3.0,2.0,2.0,2.0
150126,IN,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
150128,IN,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,3.0,3.0,2.0,3.0,2.0,3.0
150133,IN,Acute Care Hospitals,Proprietary,1,1,3,2.0,2.0,2.0,2.0,2.0,3.0,2.0
150146,IN,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,,2.0,3.0,2.0,3.0,2.0
150149,IN,Acute Care Hospitals,Proprietary,1,3,4,,2.0,,3.0,2.0,3.0,
150150,IN,Acute Care Hospitals,Proprietary,1,1,4,2.0,2.0,2.0,2.0,2.0,3.0,2.0
150153,IN,Acute Care Hospitals,Proprietary,1,3,4,2.0,3.0,2.0,3.0,2.0,2.0,
150157,IN,Acute Care Hospitals,Voluntary non-profit - Church,1,1,5,2.0,3.0,3.0,3.0,2.0,2.0,2.0
150158,IN,Acute Care Hospitals,Proprietary,1,1,5,3.0,3.0,3.0,3.0,2.0,1.0,3.0
150160,IN,Acute Care Hospitals,Physician,0,3,,,,,3.0,,,
150161,IN,Acute Care Hospitals,Proprietary,1,1,4,2.0,1.0,3.0,3.0,2.0,2.0,3.0
150162,IN,Acute Care Hospitals,Voluntary non-profit - Church,1,1,4,3.0,3.0,3.0,3.0,3.0,1.0,2.0
150165,IN,Acute Care Hospitals,Voluntary non-profit - Private,0,1,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
150166,IN,Acute Care Hospitals,Physician,0,3,4,2.0,,2.0,3.0,,,2.0
150167,IN,Acute Care Hospitals,Voluntary non-profit - Private,1,1,,,,,3.0,,,
150168,IN,Acute Care Hospitals,Proprietary,0,1,,,,,3.0,,,
150169,IN,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,3.0,2.0,2.0,2.0
150172,IN,Acute Care Hospitals,Physician,0,1,,,,,3.0,2.0,,
150173,IN,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,3.0,3.0,2.0,2.0,3.0,2.0
150175,IN,Acute Care Hospitals,Proprietary,0,1,4,2.0,,2.0,3.0,,,
150176,IN,Acute Care Hospitals,Proprietary,0,3,1,2.0,1.0,1.0,2.0,1.0,3.0,2.0
150177,IN,Acute Care Hospitals,Proprietary,0,1,,,,,3.0,2.0,,
150179,IN,Acute Care Hospitals,Voluntary non-profit - Private,0,1,,,,,,,,
150181,IN,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,,,2.0,3.0,2.0,2.0,2.0
150182,IN,Acute Care Hospitals,Voluntary non-profit - Church,0,1,,,,,3.0,2.0,,
150183,IN,Acute Care Hospitals,Proprietary,1,3,,,,,,,2.0,
151300,IN,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,2.0,3.0,,,
151301,IN,Critical Access Hospitals,Voluntary non-profit - Private,1,3,4,2.0,,2.0,3.0,2.0,2.0,2.0
151302,IN,Critical Access Hospitals,Voluntary non-profit - Private,1,1,4,2.0,,2.0,,2.0,2.0,2.0
151303,IN,Critical Access Hospitals,Voluntary non-profit - Church,1,3,3,,,2.0,,2.0,2.0,
151304,IN,Critical Access Hospitals,Government - Local,1,1,3,2.0,,2.0,3.0,2.0,3.0,
151305,IN,Critical Access Hospitals,Government - Local,1,1,4,,,2.0,3.0,2.0,2.0,2.0
151306,IN,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3,,,2.0,,2.0,3.0,2.0
151307,IN,Critical Access Hospitals,Voluntary non-profit - Church,1,3,3,2.0,,2.0,2.0,2.0,3.0,
151308,IN,Critical Access Hospitals,Voluntary non-profit - Church,1,1,,2.0,,2.0,,,,
151309,IN,Critical Access Hospitals,Voluntary non-profit - Private,1,3,3,2.0,,2.0,,2.0,2.0,
151310,IN,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,3.0,2.0,3.0,
151311,IN,Critical Access Hospitals,Voluntary non-profit - Other,1,1,4,2.0,,2.0,3.0,2.0,3.0,2.0
151312,IN,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,2.0,,,2.0
151313,IN,Critical Access Hospitals,Government - Local,1,1,4,2.0,,2.0,2.0,,,
151314,IN,Critical Access Hospitals,Voluntary non-profit - Private,1,3,,,,,,1.0,2.0,2.0
151315,IN,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,3.0,2.0,3.0,
151316,IN,Critical Access Hospitals,Voluntary non-profit - Church,1,3,3,2.0,,2.0,2.0,2.0,2.0,2.0
151317,IN,Critical Access Hospitals,Government - Local,1,1,3,2.0,,2.0,2.0,,,
151318,IN,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,2.0,2.0,3.0,2.0
151319,IN,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,,2.0,2.0,
160064,IA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,1.0,1.0,3.0,2.0,2.0,3.0,2.0
151320,IN,Critical Access Hospitals,Government - Local,1,1,4,,,2.0,3.0,2.0,3.0,
151322,IN,Critical Access Hospitals,Voluntary non-profit - Other,1,1,4,2.0,,2.0,3.0,2.0,,1.0
151323,IN,Critical Access Hospitals,Voluntary non-profit - Private,1,1,4,2.0,,2.0,3.0,2.0,3.0,
151324,IN,Critical Access Hospitals,Voluntary non-profit - Private,1,1,2,2.0,,1.0,1.0,,3.0,
151325,IN,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,2.0,,,3.0,
151326,IN,Critical Access Hospitals,Voluntary non-profit - Private,1,1,4,2.0,,2.0,3.0,2.0,3.0,
151327,IN,Critical Access Hospitals,Government - Local,1,1,2,2.0,,2.0,,2.0,2.0,
151328,IN,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,2.0,2.0,2.0,2.0
151329,IN,Critical Access Hospitals,Voluntary non-profit - Private,1,1,4,2.0,,2.0,3.0,2.0,3.0,1.0
151330,IN,Critical Access Hospitals,Government - Local,1,1,3,2.0,,2.0,3.0,2.0,3.0,2.0
151331,IN,Critical Access Hospitals,Government - Local,1,1,3,2.0,,2.0,2.0,2.0,3.0,2.0
151332,IN,Critical Access Hospitals,Government - Local,1,1,4,2.0,,2.0,3.0,2.0,3.0,1.0
151333,IN,Critical Access Hospitals,Government - Local,1,1,4,2.0,,3.0,2.0,2.0,2.0,2.0
151334,IN,Critical Access Hospitals,Proprietary,1,1,3,2.0,,2.0,2.0,,,
151335,IN,Critical Access Hospitals,Voluntary non-profit - Private,1,3,4,2.0,,2.0,3.0,2.0,2.0,
160001,IA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,,2.0,3.0,
160005,IA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,4,2.0,2.0,3.0,3.0,2.0,3.0,2.0
160008,IA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,1.0,2.0,2.0,2.0,2.0,3.0,
160013,IA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,2.0,2.0,2.0,
160016,IA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,3.0,2.0,2.0,3.0,3.0
160024,IA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,3.0,3.0,3.0,2.0,2.0,2.0
160028,IA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,1.0,2.0,2.0,2.0,3.0,2.0
160029,IA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,5,3.0,2.0,3.0,3.0,3.0,3.0,2.0
160030,IA,Acute Care Hospitals,Government - Local,1,1,3,2.0,1.0,3.0,3.0,2.0,3.0,2.0
160032,IA,Acute Care Hospitals,Government - Local,1,1,3,1.0,2.0,3.0,2.0,2.0,3.0,2.0
160033,IA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,4,3.0,3.0,2.0,1.0,2.0,3.0,3.0
160040,IA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,2.0,2.0,2.0,2.0,2.0,3.0,
160045,IA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,3.0,2.0,3.0,2.0,2.0,2.0
160047,IA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,2.0,3.0,3.0,1.0,3.0,2.0
160057,IA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,1.0,1.0,2.0,3.0,1.0
160058,IA,Acute Care Hospitals,Government - State,1,1,4,2.0,3.0,2.0,2.0,2.0,1.0,3.0
160067,IA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,2.0,3.0,2.0,2.0,3.0,3.0
160069,IA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,4,2.0,2.0,2.0,3.0,3.0,3.0,
160079,IA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,4,2.0,3.0,2.0,3.0,2.0,3.0,2.0
160080,IA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,1.0,2.0,2.0,3.0,2.0
160082,IA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,1.0,2.0,3.0,3.0,2.0,2.0,2.0
160083,IA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,1.0,3.0,2.0,2.0,2.0,3.0
160089,IA,Acute Care Hospitals,Proprietary,1,1,3,2.0,1.0,3.0,1.0,2.0,3.0,1.0
160101,IA,Acute Care Hospitals,Government - Local,1,1,3,,2.0,,2.0,2.0,2.0,2.0
160104,IA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,1.0,2.0,2.0,3.0,
160110,IA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,1.0,1.0,1.0,2.0,2.0,3.0,2.0
160112,IA,Acute Care Hospitals,Government - Local,1,1,4,2.0,3.0,3.0,3.0,2.0,3.0,
160117,IA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,3.0,2.0,3.0,2.0
160122,IA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,2.0,3.0,3.0,2.0,3.0,1.0
160124,IA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,4,2.0,2.0,2.0,3.0,2.0,3.0,1.0
160146,IA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,3.0,2.0,1.0,2.0,2.0,2.0
160147,IA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,3.0,2.0,3.0,2.0
160153,IA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,1.0,2.0,3.0,1.0,2.0,3.0,2.0
161300,IA,Critical Access Hospitals,Voluntary non-profit - Church,1,1,,,,,,,3.0,
161301,IA,Critical Access Hospitals,Government - Local,1,1,5,,,2.0,3.0,,2.0,
161302,IA,Critical Access Hospitals,Government - Local,1,1,4,2.0,,2.0,3.0,2.0,2.0,2.0
161303,IA,Critical Access Hospitals,Voluntary non-profit - Other,1,1,,,,2.0,,,3.0,
161304,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,2.0,3.0,
161305,IA,Critical Access Hospitals,Government - Local,1,1,,,,,,,,
161306,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,2.0,,2.0,,,,
161307,IA,Critical Access Hospitals,Voluntary non-profit - Other,1,1,3,2.0,,2.0,,2.0,,2.0
161308,IA,Critical Access Hospitals,Government - Local,1,1,,,,2.0,,,,
161309,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,2.0,,2.0,,,,
161310,IA,Critical Access Hospitals,Government - Local,1,1,,,,,,2.0,3.0,
161311,IA,Critical Access Hospitals,Government - Local,1,1,,,,,,2.0,,
161312,IA,Critical Access Hospitals,Government - Local,1,1,,,,,,,,
161313,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,2.0,3.0,
161314,IA,Critical Access Hospitals,Government - Local,1,1,,,,2.0,,,,
161315,IA,Critical Access Hospitals,Voluntary non-profit - Other,1,1,,,,,,,,
161316,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,2.0,,,,
161317,IA,Critical Access Hospitals,Voluntary non-profit - Other,1,1,,,,2.0,,,,
161318,IA,Critical Access Hospitals,Government - Local,1,1,,2.0,,2.0,,,,
161319,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,2.0,2.0,
161320,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,2.0,,
161321,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,2.0,,,,
161322,IA,Critical Access Hospitals,Voluntary non-profit - Other,1,1,,,,,,2.0,3.0,
161323,IA,Critical Access Hospitals,Voluntary non-profit - Other,1,1,,2.0,,2.0,,,,
161324,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,,2.0,
161325,IA,Critical Access Hospitals,Government - Local,1,1,,,,2.0,,,,
161326,IA,Critical Access Hospitals,Government - Local,1,1,,,,2.0,,,,
161327,IA,Critical Access Hospitals,Government - Local,1,1,,,,2.0,,,,
161328,IA,Critical Access Hospitals,Voluntary non-profit - Other,1,1,,,,,,,,
161329,IA,Critical Access Hospitals,Government - Local,1,1,,,,,,2.0,2.0,
161330,IA,Critical Access Hospitals,Government - Local,1,1,,,,,,,,
161331,IA,Critical Access Hospitals,Voluntary non-profit - Church,1,1,3,2.0,,2.0,,2.0,,
161332,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,,,
161333,IA,Critical Access Hospitals,Government - Local,1,1,,,,,,,,
161334,IA,Critical Access Hospitals,Voluntary non-profit - Other,1,1,,,,,,,2.0,2.0
161335,IA,Critical Access Hospitals,Voluntary non-profit - Other,1,1,,,,2.0,,,,
161336,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,2.0,2.0,
161337,IA,Critical Access Hospitals,Government - Local,1,1,,,,2.0,,,,
161338,IA,Critical Access Hospitals,Voluntary non-profit - Church,1,1,3,2.0,,2.0,,2.0,,
161339,IA,Critical Access Hospitals,Government - Local,1,1,4,2.0,,2.0,3.0,2.0,2.0,2.0
161340,IA,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,
161341,IA,Critical Access Hospitals,Voluntary non-profit - Other,1,1,3,2.0,,2.0,,2.0,2.0,
161342,IA,Critical Access Hospitals,Voluntary non-profit - Other,1,1,,,,2.0,,,3.0,
161343,IA,Critical Access Hospitals,Proprietary,1,1,4,2.0,,2.0,3.0,2.0,2.0,
161344,IA,Critical Access Hospitals,Voluntary non-profit - Other,1,1,,2.0,,2.0,,,,
161345,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,4,2.0,,2.0,3.0,2.0,,
161346,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,2.0,2.0,2.0,
161347,IA,Critical Access Hospitals,Voluntary non-profit - Other,1,1,4,2.0,,2.0,3.0,2.0,2.0,
161348,IA,Critical Access Hospitals,Voluntary non-profit - Other,1,1,,,,,,2.0,2.0,
161349,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,2.0,,2.0,,,,
161350,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,4,2.0,,2.0,,,,2.0
161351,IA,Critical Access Hospitals,Voluntary non-profit - Church,1,1,4,2.0,,2.0,3.0,2.0,3.0,
161352,IA,Critical Access Hospitals,Government - Local,1,1,3,2.0,,2.0,,,3.0,
161353,IA,Critical Access Hospitals,Government - Local,1,1,3,2.0,,2.0,,,,2.0
161354,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3,,,2.0,,2.0,2.0,
161355,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,,2.0,3.0,2.0
161356,IA,Critical Access Hospitals,Government - Local,1,1,3,2.0,,2.0,3.0,,,1.0
161357,IA,Critical Access Hospitals,Government - Local,1,1,,2.0,,2.0,,,,
161358,IA,Critical Access Hospitals,Government - Local,1,1,,2.0,,2.0,,,,
161359,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,3.0,,,2.0
161360,IA,Critical Access Hospitals,Voluntary non-profit - Other,1,1,4,2.0,,2.0,3.0,2.0,2.0,
161361,IA,Critical Access Hospitals,Government - Local,1,1,3,2.0,,2.0,2.0,,,
161362,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,3.0,2.0,,,
161363,IA,Critical Access Hospitals,Government - Local,1,1,4,2.0,,2.0,3.0,,,
161364,IA,Critical Access Hospitals,Government - Local,1,1,4,2.0,,2.0,3.0,,,2.0
161365,IA,Critical Access Hospitals,Government - Local,1,1,4,,,2.0,3.0,2.0,3.0,2.0
161366,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,,2.0,2.0,
161367,IA,Critical Access Hospitals,Voluntary non-profit - Other,1,1,4,2.0,,2.0,3.0,2.0,3.0,1.0
161368,IA,Critical Access Hospitals,Proprietary,1,1,4,2.0,,2.0,3.0,,,
161369,IA,Critical Access Hospitals,Voluntary non-profit - Other,1,1,3,2.0,,2.0,2.0,,,
161370,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,,2.0,,2.0
161371,IA,Critical Access Hospitals,Government - Local,1,1,4,2.0,,2.0,3.0,2.0,3.0,
161372,IA,Critical Access Hospitals,Government - Local,1,1,3,2.0,,2.0,2.0,,2.0,1.0
161373,IA,Critical Access Hospitals,Government - Local,1,1,,2.0,,2.0,,,,
161374,IA,Critical Access Hospitals,Voluntary non-profit - Other,1,1,3,2.0,,2.0,2.0,2.0,2.0,
161375,IA,Critical Access Hospitals,Government - Local,1,1,3,2.0,,2.0,,2.0,2.0,
161376,IA,Critical Access Hospitals,Government - Local,1,1,3,2.0,,2.0,2.0,2.0,,1.0
161377,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,4,2.0,,2.0,2.0,,,
161378,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,,,
161379,IA,Critical Access Hospitals,Voluntary non-profit - Other,1,1,4,2.0,,3.0,3.0,,,1.0
161380,IA,Critical Access Hospitals,Government - Local,1,1,,2.0,,2.0,,,,
161381,IA,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,2.0,,,2.0
170006,KS,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,1.0,3.0,2.0,2.0,3.0,1.0
170009,KS,Acute Care Hospitals,Voluntary non-profit - Other,1,1,4,2.0,,2.0,3.0,2.0,2.0,
170012,KS,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,1.0,2.0,2.0,2.0,3.0,2.0
170013,KS,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,2.0,1.0,3.0,3.0,2.0,3.0,1.0
170014,KS,Acute Care Hospitals,Government - Local,1,1,4,2.0,2.0,2.0,3.0,2.0,3.0,2.0
170016,KS,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,1.0,1.0,2.0,3.0,2.0,3.0,2.0
170017,KS,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,1.0,2.0,2.0,3.0,2.0,3.0,2.0
170020,KS,Acute Care Hospitals,Proprietary,1,1,2,1.0,2.0,3.0,1.0,2.0,2.0,2.0
170023,KS,Acute Care Hospitals,Voluntary non-profit - Private,1,3,3,2.0,2.0,2.0,2.0,2.0,3.0,2.0
170027,KS,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,1.0,3.0,3.0,2.0,3.0,1.0
170039,KS,Acute Care Hospitals,Government - Local,1,1,,,,,,1.0,3.0,
170040,KS,Acute Care Hospitals,Government - Hospital District or Authority,1,1,3,3.0,3.0,1.0,3.0,2.0,1.0,2.0
170049,KS,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,1.0,3.0,2.0,3.0,3.0
170191,KS,Acute Care Hospitals,Proprietary,1,1,3,2.0,2.0,3.0,2.0,2.0,3.0,1.0
170058,KS,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,2.0,,2.0,3.0,2.0,3.0,2.0
170068,KS,Acute Care Hospitals,Government - Local,1,1,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0
170074,KS,Acute Care Hospitals,Government - Local,1,1,3,2.0,2.0,2.0,3.0,2.0,2.0,2.0
170075,KS,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,,,2.0,,2.0,3.0,
170086,KS,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,3.0,3.0,3.0,2.0,2.0,3.0
170094,KS,Acute Care Hospitals,Government - Local,1,1,4,2.0,,2.0,3.0,2.0,3.0,2.0
170103,KS,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,2.0,3.0,3.0,2.0,3.0,2.0
170104,KS,Acute Care Hospitals,Voluntary non-profit - Church,1,1,5,2.0,3.0,3.0,3.0,2.0,3.0,2.0
170105,KS,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,2.0,2.0,3.0,
170109,KS,Acute Care Hospitals,Government - Hospital District or Authority,1,1,4,2.0,,2.0,3.0,2.0,3.0,2.0
170110,KS,Acute Care Hospitals,Government - Local,1,1,,,,,,2.0,3.0,
170120,KS,Acute Care Hospitals,Government - Local,1,1,4,2.0,2.0,3.0,3.0,2.0,3.0,1.0
170122,KS,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,2.0,3.0,3.0,1.0,1.0,2.0,1.0
170123,KS,Acute Care Hospitals,Proprietary,1,1,4,2.0,3.0,3.0,2.0,3.0,3.0,2.0
170133,KS,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,,2.0,2.0,2.0,3.0,2.0
170137,KS,Acute Care Hospitals,Government - Local,1,1,3,1.0,3.0,1.0,3.0,2.0,3.0,3.0
170142,KS,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,2.0,1.0,2.0,2.0,3.0,3.0,2.0
170145,KS,Acute Care Hospitals,Government - Local,1,1,3,2.0,2.0,2.0,1.0,2.0,3.0,2.0
170146,KS,Acute Care Hospitals,Voluntary non-profit - Church,1,1,4,2.0,3.0,1.0,1.0,2.0,2.0,2.0
170150,KS,Acute Care Hospitals,Government - Local,1,1,3,2.0,,2.0,2.0,2.0,3.0,
170166,KS,Acute Care Hospitals,Government - Local,1,1,3,2.0,,2.0,,2.0,3.0,
170175,KS,Acute Care Hospitals,Proprietary,1,1,3,2.0,2.0,3.0,1.0,2.0,3.0,
170176,KS,Acute Care Hospitals,Proprietary,1,1,4,2.0,2.0,2.0,2.0,2.0,3.0,2.0
170182,KS,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,2.0,2.0,2.0,2.0,2.0,3.0,2.0
170183,KS,Acute Care Hospitals,Proprietary,0,1,,,,,3.0,,,
170185,KS,Acute Care Hospitals,Voluntary non-profit - Other,1,1,4,2.0,3.0,3.0,3.0,2.0,3.0,2.0
170186,KS,Acute Care Hospitals,Proprietary,0,1,5,3.0,3.0,3.0,3.0,2.0,,
170187,KS,Acute Care Hospitals,Proprietary,0,1,,,,,3.0,2.0,,
170188,KS,Acute Care Hospitals,Physician,0,1,,,,,3.0,,,
170190,KS,Acute Care Hospitals,Physician,0,1,,,,,3.0,2.0,,
170194,KS,Acute Care Hospitals,Proprietary,0,1,,,,,,,,
170196,KS,Acute Care Hospitals,Physician,0,1,,,,,3.0,,,
170197,KS,Acute Care Hospitals,Proprietary,1,1,4,2.0,3.0,3.0,2.0,2.0,3.0,2.0
170198,KS,Acute Care Hospitals,Physician,0,1,,,,,3.0,2.0,,
170199,KS,Acute Care Hospitals,Proprietary,0,1,,,,,,1.0,,
170200,KS,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,2.0,1.0,2.0,3.0,2.0,3.0,1.0
170201,KS,Acute Care Hospitals,Proprietary,0,3,,,,,,,,
170203,KS,Acute Care Hospitals,Government - Local,0,1,,,,,3.0,,,
171300,KS,Critical Access Hospitals,Government - Hospital District or Authority,1,3,,,,,,,,
171301,KS,Critical Access Hospitals,Government - Hospital District or Authority,1,3,,,,2.0,,,,
171321,KS,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,2.0,,,3.0,
171302,KS,Critical Access Hospitals,Proprietary,1,3,,,,,,,,
171303,KS,Critical Access Hospitals,Voluntary non-profit - Other,1,3,,,,,,,,
171304,KS,Critical Access Hospitals,Government - Hospital District or Authority,0,1,,,,,,,,
171306,KS,Critical Access Hospitals,Government - Local,0,3,,,,,,,,
171307,KS,Critical Access Hospitals,Voluntary non-profit - Other,1,3,,,,2.0,,,,
171308,KS,Critical Access Hospitals,Voluntary non-profit - Church,1,1,,,,,,2.0,2.0,
171309,KS,Critical Access Hospitals,Government - Local,1,3,,,,,,,,
171310,KS,Critical Access Hospitals,Government - Local,1,3,,,,,,,,
171311,KS,Critical Access Hospitals,Government - Hospital District or Authority,1,1,,,,,,,,
171312,KS,Critical Access Hospitals,Government - Local,1,1,,,,,,,,
171313,KS,Critical Access Hospitals,Government - Local,0,1,,,,2.0,,,,
171314,KS,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,,,
171315,KS,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,2.0,,
171316,KS,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,2.0,2.0,1.0
171317,KS,Critical Access Hospitals,Government - Local,1,1,,,,,,,,
171318,KS,Critical Access Hospitals,Government - Local,1,1,,,,,,,,
171319,KS,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,,,,,2.0,2.0,
